Fichier,Nombre de lignes de code,Densité de commentaires,Nombre de fonctions,Couplage Élevé,Méthode Longue,Spaghetti Code,Message Chains,Large Class
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\os2\os2-def.mk,32,0.71875,0,0,0,0,33,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\os2\os2-dev.mk,20,0.8,0,0,0,0,21,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\os2\os2-gcc.mk,17,0.8235294117647058,0,0,0,0,18,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\symbian\bld.inf,60,0.0,0,0,1,0,61,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\symbian\freetype.mmp,90,0.0,0,0,1,0,91,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\aclocal.m4,7083,0.20372723422278696,10,0,1,1,7101,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\configure,13511,0.11531344830138406,37,0,1,1,13585,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\configure.ac,421,0.2375296912114014,2,0,1,0,424,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\configure.raw,421,0.2375296912114014,2,0,1,0,424,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\detect.mk,74,0.44594594594594594,1,0,1,0,76,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\freetype-config.in,142,0.07042253521126761,0,0,1,0,143,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\freetype2.in,9,0.0,0,0,0,0,10,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\freetype2.m4,170,0.18235294117647058,0,0,1,0,171,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\ft-munmap.m4,26,0.5,0,0,0,0,27,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\ft2unix.h,52,0.07692307692307693,0,0,1,0,54,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\ftconfig.h,195,0.47692307692307695,10,0,1,0,221,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\ftconfig.in,253,0.49407114624505927,11,0,1,0,289,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\ftsystem.c,330,0.14545454545454545,7,0,1,0,343,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\install-sh,447,0.23042505592841164,0,0,1,0,448,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\install.mk,81,0.2962962962962963,0,0,1,0,82,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\ltmain.sh,7040,0.15923295454545455,13,0,1,1,7064,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\mkinstalldirs,140,0.2,0,0,1,0,141,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\unix-cc.in,82,0.6829268292682927,0,0,1,0,83,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\unix-def.in,60,0.45,0,0,1,0,61,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\unix-dev.mk,18,0.7777777777777778,0,0,0,0,19,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\unix-lcc.mk,17,0.8235294117647058,0,0,0,0,18,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\unix.mk,46,0.5217391304347826,2,0,1,0,49,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\unixddef.mk,30,0.6666666666666666,0,0,0,0,31,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\vms\ftconfig.h,245,0.49795918367346936,11,0,1,0,277,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\vms\ftsystem.c,255,0.16470588235294117,6,0,1,0,266,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\detect.mk,148,0.33783783783783783,2,0,1,0,152,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\ftdebug.c,186,0.11290322580645161,4,0,1,0,192,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\w32-bcc.mk,20,0.7,0,0,0,0,21,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\w32-bccd.mk,16,0.75,0,0,0,0,17,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\w32-dev.mk,21,0.8095238095238095,0,0,0,0,22,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\w32-gcc.mk,22,0.7272727272727273,0,0,0,0,23,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\w32-icc.mk,20,0.7,0,0,0,0,21,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\w32-intl.mk,20,0.7,0,0,0,0,21,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\w32-lcc.mk,16,0.75,0,0,0,0,17,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\w32-mingw32.mk,23,0.6956521739130435,0,0,0,0,24,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\w32-vcc.mk,20,0.7,0,0,0,0,21,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\w32-wat.mk,20,0.7,0,0,0,0,21,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\win32-def.mk,32,0.71875,0,0,0,0,33,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\visualc\freetype.dsp,332,0.7469879518072289,0,0,1,0,333,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\visualc\freetype.dsw,18,0.2222222222222222,0,0,0,0,19,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\visualc\freetype.sln,30,0.03333333333333333,0,0,1,0,31,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\visualc\freetype.vcproj,2154,0.0,0,0,1,1,2155,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\visualc\index.html,30,0.0,0,0,1,0,31,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\visualce\freetype.dsp,332,0.7469879518072289,0,0,1,0,333,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\visualce\freetype.dsw,18,0.2222222222222222,0,0,0,0,19,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\visualce\freetype.vcproj,13860,0.0,0,0,1,1,13861,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\visualce\index.html,38,0.0,0,0,1,0,39,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\devel\ft2build.h,32,0.15625,0,0,1,0,34,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\devel\ftoption.h,578,0.08650519031141868,10,0,1,0,594,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\CHANGES,2173,0.006902899217671422,2,0,1,1,2175,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\CUSTOMIZE,100,0.08,0,0,1,0,102,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\DEBUG,133,0.03007518796992481,1,0,1,0,135,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\formats.txt,117,0.0,0,0,1,0,118,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\FTL.TXT,124,0.0,0,0,1,0,125,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\GPL.TXT,280,0.0,0,0,1,0,281,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\INSTALL,53,0.0,0,0,1,0,53,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\INSTALL.ANY,98,0.01020408163265306,0,0,1,0,99,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\INSTALL.CROSS,89,0.0,0,0,1,0,90,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\INSTALL.GNU,108,0.0,0,0,1,0,109,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\INSTALL.MAC,23,0.0,0,0,1,0,24,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\INSTALL.UNIX,63,0.0,0,0,1,0,64,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\INSTALL.VMS,39,0.0,0,0,1,0,40,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\LICENSE.TXT,21,0.0,0,0,1,0,21,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\MAKEPP,3,0.0,0,0,0,0,4,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\PATENTS,17,0.0,0,0,0,0,17,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\PROBLEMS,50,0.0,0,0,1,0,51,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\raster.txt,466,0.034334763948497854,0,0,1,0,466,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\release,112,0.026785714285714284,0,0,1,0,113,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\TODO,25,0.0,0,0,1,0,26,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\TRUETYPE,24,0.041666666666666664,0,0,1,0,25,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\UPGRADE.UNIX,91,0.0,0,0,1,0,91,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\VERSION.DLL,98,0.05102040816326531,0,0,1,0,99,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-base_interface.html,3111,0.028608164577306333,1,0,1,1,3113,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-basic_types.html,1016,0.014763779527559055,17,0,1,1,1034,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-bdf_fonts.html,228,0.0,0,0,1,0,229,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-bitmap_handling.html,241,0.0,0,0,1,0,242,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-cache_subsystem.html,1068,0.0,0,0,1,1,1069,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-cid_fonts.html,91,0.0,0,0,1,0,92,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-computations.html,748,0.0053475935828877,0,0,1,0,749,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-font_formats.html,68,0.0,0,0,1,0,69,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-gasp_table.html,123,0.04065040650406504,0,0,1,0,124,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-glyph_management.html,572,0.008741258741258742,0,0,1,0,573,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-glyph_stroker.html,847,0.0,0,0,1,0,848,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-glyph_variants.html,240,0.0,0,0,1,0,241,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-gx_validation.html,321,0.04672897196261682,0,0,1,0,322,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-gzip.html,79,0.0,0,0,1,0,80,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-incremental.html,347,0.002881844380403458,0,0,1,0,348,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-index.html,271,0.0,0,0,1,0,272,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-lcd_filtering.html,129,0.0,0,0,1,0,130,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-list_processing.html,430,0.0,0,0,1,0,431,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-lzw.html,79,0.0,0,0,1,0,80,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-mac_specific.html,338,0.0,0,0,1,0,339,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-module_management.html,565,0.0,0,0,1,0,566,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-multiple_masters.html,459,0.0,0,0,1,0,460,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-ot_validation.html,186,0.03763440860215054,0,0,1,0,187,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-outline_processing.html,994,0.018108651911468814,0,0,1,0,995,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-pfr_fonts.html,185,0.0,0,0,1,0,186,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-raster.html,545,0.025688073394495414,0,0,1,0,546,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-sfnt_names.html,167,0.0,0,0,1,0,168,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-sizes_management.html,143,0.0,0,0,1,0,144,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-system_interface.html,369,0.0,0,0,1,0,370,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-toc.html,196,0.0,0,0,1,0,197,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-truetype_engine.html,113,0.0,0,0,1,0,114,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-truetype_tables.html,1105,0.056108597285067875,0,0,1,1,1106,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-type1_tables.html,439,0.0,0,0,1,0,440,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-user_allocation.html,36,0.0,0,0,1,0,37,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-version.html,189,0.015873015873015872,0,0,1,0,190,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-winfnt_fonts.html,253,0.07509881422924901,0,0,1,0,254,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\README,2,0.0,0,0,0,0,3,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\ft2build.h,30,0.13333333333333333,0,0,1,0,32,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\freetype.h,3415,0.03074670571010249,20,0,1,1,3446,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftbbox.h,71,0.14084507042253522,1,0,1,0,74,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftbdf.h,173,0.057803468208092484,1,0,1,0,179,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftbitmap.h,179,0.055865921787709494,1,0,1,0,182,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftcache.h,1013,0.012833168805528134,14,0,1,0,1031,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftchapters.h,91,0.0,0,0,1,0,92,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftcid.h,82,0.12195121951219512,1,0,1,0,85,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\fterrdef.h,208,0.0,0,0,1,0,209,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\fterrors.h,161,0.2981366459627329,4,0,1,0,186,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftgasp.h,101,0.09900990099009901,1,0,1,0,103,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftglyph.h,512,0.029296875,4,0,1,0,523,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftgxval.h,314,0.12101910828025478,1,0,1,0,317,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftgzip.h,86,0.11627906976744186,1,0,1,0,89,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftimage.h,1117,0.05819158460161146,19,0,1,1,1146,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftincrem.h,313,0.03514376996805112,7,0,1,0,325,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftlcdfil.h,147,0.034013605442176874,1,0,1,0,150,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftlist.h,236,0.0423728813559322,3,0,1,0,241,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftlzw.h,84,0.11904761904761904,1,0,1,0,87,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftmac.h,242,0.045454545454545456,1,0,1,0,245,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftmm.h,331,0.015105740181268883,4,0,1,0,339,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftmodapi.h,381,0.06299212598425197,7,0,1,0,391,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftmoderr.h,124,0.20967741935483872,3,0,1,0,138,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftotval.h,178,0.09550561797752809,1,0,1,0,181,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftoutln.h,474,0.02109704641350211,2,0,1,0,478,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftpfr.h,151,0.06622516556291391,1,0,1,0,154,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftrender.h,190,0.08421052631578947,11,0,1,0,203,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftsizes.h,135,0.07407407407407407,1,0,1,0,138,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftsnames.h,145,0.06896551724137931,2,0,1,0,149,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftstroke.h,654,0.009174311926605505,3,0,1,0,660,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftsynth.h,54,0.18518518518518517,1,0,1,0,57,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftsystem.h,302,0.013245033112582781,6,0,1,0,313,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\fttrigon.h,305,0.04262295081967213,1,0,1,0,309,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\fttypes.h,495,0.026262626262626262,6,0,1,0,540,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftwinfnt.h,247,0.11740890688259109,2,0,1,0,252,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftxf86.h,66,0.15151515151515152,1,0,1,0,69,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\t1tables.h,404,0.06930693069306931,3,0,1,0,424,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ttnameid.h,1055,0.5488151658767773,2,0,1,0,1058,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\tttables.h,678,0.014749262536873156,4,0,1,0,689,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\tttags.h,85,0.788235294117647,1,0,0,0,88,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ttunpat.h,43,0.2558139534883721,1,0,1,0,46,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\config\ftconfig.h,310,0.44516129032258067,16,0,1,0,349,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\config\ftheader.h,653,0.1225114854517611,2,0,1,0,662,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\config\ftmodule.h,29,0.0,0,0,1,0,30,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\config\ftoption.h,578,0.07958477508650519,10,0,1,0,593,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\config\ftstdlib.h,130,0.35384615384615387,2,0,1,0,133,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\autohint.h,176,0.028409090909090908,6,0,1,0,184,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\ftcalc.h,143,0.1048951048951049,3,0,1,0,147,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\ftdebug.h,185,0.23783783783783785,5,0,1,0,196,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\ftdriver.h,193,0.05699481865284974,17,0,1,0,215,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\ftgloadr.h,124,0.13709677419354838,2,0,1,0,130,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\ftmemory.h,262,0.2633587786259542,5,0,1,0,268,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\ftobjs.h,703,0.12660028449502134,23,0,1,0,738,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\ftrfork.h,171,0.03508771929824561,1,0,1,0,174,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\ftserv.h,280,0.14285714285714285,6,0,1,0,290,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\ftstream.h,408,0.3431372549019608,4,0,1,0,413,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\fttrace.h,111,0.0,1,0,1,0,113,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\ftvalid.h,116,0.11206896551724138,2,0,1,0,121,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\internal.h,40,0.45,0,0,1,0,41,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\pcftypes.h,35,0.14285714285714285,0,0,1,0,38,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\psaux.h,682,0.054252199413489736,20,0,1,0,725,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\pshints.h,620,0.00967741935483871,18,0,1,0,647,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\sfnt.h,676,0.029585798816568046,21,0,1,0,707,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\t1types.h,194,0.05154639175257732,0,0,1,0,208,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\tttypes.h,1343,0.024571854058078928,18,0,1,1,1392,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svbdf.h,38,0.15789473684210525,2,0,1,0,42,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svcid.h,32,0.15625,1,0,1,0,35,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svgldict.h,41,0.12195121951219512,2,0,1,0,45,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svgxval.h,51,0.13725490196078433,2,0,1,0,55,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svkern.h,34,0.17647058823529413,1,0,1,0,37,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svmm.h,56,0.08928571428571429,6,0,1,0,63,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svotval.h,37,0.16216216216216217,1,0,1,0,40,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svpfr.h,46,0.13043478260869565,3,0,1,0,51,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svpostnm.h,39,0.1282051282051282,1,0,1,0,42,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svpscmap.h,93,0.053763440860215055,8,0,1,0,106,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svpsinfo.h,39,0.15384615384615385,3,0,1,0,44,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svsfnt.h,57,0.10526315789473684,4,0,1,0,62,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svttcmap.h,57,0.10526315789473684,1,0,1,0,61,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svtteng.h,35,0.17142857142857143,1,0,1,0,37,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svttglyf.h,32,0.1875,1,0,1,0,35,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svwinfnt.h,32,0.1875,1,0,1,0,35,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svxf86nm.h,38,0.3684210526315789,0,0,1,0,40,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\objs\README,1,0.0,0,0,0,0,2,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\Jamfile,20,0.7,0,0,0,0,21,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\autofit\afangles.c,231,0.030303030303030304,0,0,1,0,232,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\autofit\afangles.h,6,0.0,0,0,0,0,7,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\autofit\afcjk.c,1181,0.02286198137171888,3,0,1,1,1186,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\autofit\afcjk.h,39,0.10256410256410256,1,0,1,0,41,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\autofit\afdummy.c,47,0.0425531914893617,0,0,1,0,48,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\autofit\afdummy.h,29,0.13793103448275862,0,0,1,0,31,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\autofit\aferrors.h,30,0.26666666666666666,0,0,1,0,33,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\autofit\afglobal.c,224,0.05803571428571429,1,0,1,0,228,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\autofit\afglobal.h,46,0.08695652173913043,1,0,1,0,49,0
